发送日期,发送时间,发送年份,时间位置,出现时间秒,弹幕内容,用户ID,弹幕颜色,颜色代码,弹幕模式,字体大小,弹幕长度
2025/10/3,23:07:48,2025,6:33,393.09,生病甄嬛在找借口啊，他找借口看到夏夏场在行刑，然后他害怕,cfa1ade1...,白色,#FFFFFF,滚动弹幕,正常,28
2025/10/3,22:56:13,2025,18:16,1096.89,大橘的梦想其实是当一个画家(doge,b25fd8c2...,白色,#FFFFFF,滚动弹幕,正常,18
2025/10/3,22:49:02,2025,11:56,716.39,哟 老北京儿,b25fd8c2...,白色,#FFFFFF,滚动弹幕,正常,6
2025/10/2,13:54:13,2025,23:33,1413.39,这里和夏冬春当时被留用时一样，只会跪地喊着多谢皇上多谢皇上～,998e9dc8...,白色,#FFFFFF,滚动弹幕,正常,30
2025/10/2,13:01:04,2025,8:14,494,太好了 跳过我不喜欢的剧情了,35f9592d...,白色,#FFFFFF,滚动弹幕,正常,14
2025/10/1,18:37:25,2025,23:05,1385.15,比小鸟强多了,5ee96399...,白色,#FFFFFF,滚动弹幕,正常,6
2025/9/27,21:11:00,2025,2:17,137.06,拽妃,56415bb1...,白色,#FFFFFF,滚动弹幕,正常,2
2025/9/27,12:12:53,2025,5:36,336.38,俺不中了,14939cf...,白色,#FFFFFF,滚动弹幕,正常,4
2025/9/23,23:00:57,2025,11:41,701.92,你是想去看花的吗？,92a63e53...,白色,#FFFFFF,滚动弹幕,正常,9
2025/9/22,10:38:41,2025,3:20,200.87,喜欢你当炮灰,2f23e5e9...,白色,#FFFFFF,滚动弹幕,正常,6
2025/9/20,14:10:29,2025,12:41,761.72,心术不正加自视过高 要那么说也行,681f0eae...,白色,#FFFFFF,滚动弹幕,正常,16
2025/9/12,20:50:40,2025,25:22:00,1522.54,所以你看 其实果郡王这是希望甄嬛被选中的 有暗线逻辑,6c4a25fd...,白色,#FFFFFF,滚动弹幕,正常,26
2025/9/11,23:44:35,2025,9:27,567.29,嬛嬛的表情哈哈哈哈哈,17b33907...,其他颜色,#FFD302,顶部弹幕,正常,10
2025/9/6,8:05:40,2025,13:33,813.79,真美啊,e38e4279...,白色,#FFFFFF,滚动弹幕,正常,3
2025/9/5,10:13:35,2025,18:18,1098.24,哈哈哈哈哈,194c5c2a...,白色,#FFFFFF,滚动弹幕,正常,5
2025/9/2,14:19:11,2025,18:19,1099.87,皇上的工作能力也不错,b6d130d...,白色,#FFFFFF,滚动弹幕,正常,10
2025/9/2,12:39:27,2025,24:24:00,1464.57,懒妃单押,7814d802...,白色,#FFFFFF,滚动弹幕,正常,4
2025/9/1,22:52:22,2025,23:36,1416.57,果郡王发现跟小像不同,67e9cd45...,白色,#FFFFFF,滚动弹幕,正常,10
2025/9/1,22:45:02,2025,16:46,1006.63,朔风如解意 抄袭的流连子搞错了,67e9cd45...,白色,#FFFFFF,滚动弹幕,正常,15
2025/9/1,22:42:43,2025,14:13,853.45,这么巧,67e9cd45...,白色,#FFFFFF,滚动弹幕,正常,3
2025/8/30,14:08:57,2025,24:51:00,1491.99,哈哈哈哈哈哈哈,a46806e8...,白色,#FFFFFF,滚动弹幕,正常,7
2025/8/30,14:06:26,2025,22:12,1332.95,哈哈哈好会说啊王爷,a46806e8...,白色,#FFFFFF,滚动弹幕,正常,9
2025/8/30,14:04:15,2025,20:01,1201.3,苏菲机智,a46806e8...,白色,#FFFFFF,滚动弹幕,正常,4
2025/8/28,15:11:47,2025,23:04,1384.43,声音不一样听不出来,4e42ace8...,白色,#FFFFFF,滚动弹幕,正常,9
2025/8/28,15:10:17,2025,21:43,1303.67,还可以，那个刘海有点丑,4e42ace8...,白色,#FFFFFF,滚动弹幕,正常,11
2025/8/27,18:57:21,2025,18:15,1095.6,男中年吧,b49cc969...,白色,#FFFFFF,滚动弹幕,正常,4
2025/8/26,3:02:15,2025,23:27,1407.85,肯定是知道不是的吧,1f740641...,白色,#FFFFFF,滚动弹幕,正常,9
2025/8/23,21:39:07,2025,10:38,638.58,流苏？什么流苏，谁喊我大流苏。。,52a615e6...,白色,#FFFFFF,滚动弹幕,正常,16
2025/8/23,21:30:48,2025,5:12,312.27,哈哈,52a615e6...,白色,#FFFFFF,滚动弹幕,正常,2
2025/8/21,18:09:21,2025,0:30,30.47,被猪拱了,8cc863db...,白色,#FFFFFF,滚动弹幕,正常,4
2025/8/20,19:47:44,2025,10:32,632.21,但这个小像上有旗头。。。,933c346...,白色,#FFFFFF,滚动弹幕,正常,12
2025/8/18,21:27:52,2025,16:10,970.06,哈哈哈哈哈哈哈,5abedd28...,白色,#FFFFFF,滚动弹幕,正常,7
2025/8/18,2:31:34,2025,21:42,1302.74,演员其实蛮漂亮的，虽然有黑点,8ca10f40...,白色,#FFFFFF,滚动弹幕,正常,14
2025/8/17,12:16:44,2025,21:41,1301.38,外貌不一般啊,6ebb37e1...,白色,#FFFFFF,滚动弹幕,正常,6
2025/8/17,6:59:24,2025,25:50:00,1550.22,哈哈哈哈哈,b1c792a1...,白色,#FFFFFF,滚动弹幕,正常,5
2025/8/16,0:43:07,2025,9:42,582.44,哈哈哈哈哈哈哈哈哈哈,23295650...,白色,#FFFFFF,滚动弹幕,正常,10
2025/8/15,14:10:55,2025,11:55,715.87,萌萌萌,d30ab6ba...,白色,#FFFFFF,滚动弹幕,正常,3
2025/8/15,11:30:13,2025,2:44,164.74,绿菊，也是主大绿的,263bb21...,白色,#FFFFFF,滚动弹幕,正常,9
2025/8/14,23:42:17,2025,9:44,584.65,infj,5f0bf8f6...,白色,#FFFFFF,滚动弹幕,正常,4
2025/8/14,17:56:54,2025,6:25,385.67,是不是少了一段呀？为啥生病了,e3ac2ac5...,白色,#FFFFFF,滚动弹幕,正常,14
2025/8/14,0:52:28,2025,16:32,992.18,啊啊啊啊,6364c36b...,白色,#FFFFFF,滚动弹幕,正常,4
2025/8/14,0:23:10,2025,18:23,1103.9,不妨碍他爽,1a569ab0...,白色,#FFFFFF,滚动弹幕,正常,5
2025/8/13,12:37:06,2025,8:09,489.02,哈哈哈哈哈,1b2de4a7...,白色,#FFFFFF,滚动弹幕,正常,5
2025/8/11,15:25:24,2025,21:41,1301,这个外貌不一般的呀,aed485c8...,白色,#FFFFFF,滚动弹幕,正常,9
2025/8/9,20:54:08,2025,18:27,1107.85,搞了半天皇上喜欢柏拉图神交那一挂,bf720de6...,白色,#FFFFFF,滚动弹幕,正常,16
2025/8/9,20:15:33,2025,10:43,643.79,说倒酒的好懂啊,5047b331...,白色,#FFFFFF,滚动弹幕,正常,7
2025/8/8,21:56:45,2025,5:20,320.01,哈哈哈哈哈哈哈哈哈哈,3c1a7a2a...,白色,#FFFFFF,滚动弹幕,正常,10
2025/8/7,22:54:25,2025,7:08,428.7,皇后:不中用,63bf0425...,白色,#FFFFFF,滚动弹幕,正常,6
2025/8/7,22:53:13,2025,6:04,364.22,任务二:挑唆,63bf0425...,白色,#FFFFFF,滚动弹幕,正常,6
2025/8/6,23:25:52,2025,2:12,132.07,眉庄最后给他个性一大把哈哈哈哈哈,2324c128...,白色,#FFFFFF,滚动弹幕,正常,16
2025/8/5,0:52:39,2025,5:49,349.07,嬛嬛太美了,8c7a8581...,白色,#FFFFFF,滚动弹幕,正常,5
2025/8/4,14:45:14,2025,9:48,588.05,能人的意思,54fefbc2...,白色,#FFFFFF,滚动弹幕,正常,5
2025/8/4,14:44:42,2025,9:45,585.98,弹幕护体,54fefbc2...,白色,#FFFFFF,滚动弹幕,正常,4
2025/8/4,10:50:49,2025,3:14,194.18,三病两装吧说是,af78bed8...,白色,#FFFFFF,滚动弹幕,正常,7
2025/8/3,11:48:40,2025,16:33,993.49,真细节,9513b985...,白色,#FFFFFF,滚动弹幕,正常,3
2025/8/3,11:48:31,2025,16:27,987.21,！,9513b985...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/1,15:28:48,2025,20:07,1207.93,桑儿,fb909b50...,白色,#FFFFFF,滚动弹幕,正常,2
2025/7/31,0:15:16,2025,8:10,490.47,哈哈哈哈,86cd48e3...,白色,#FFFFFF,滚动弹幕,正常,4
2025/7/27,19:44:14,2025,0:08,8.67,.,9df177f1...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/26,20:11:31,2025,18:30,1110.31,八婆……,5c558df...,白色,#FFFFFF,滚动弹幕,正常,4
