发送日期,发送时间,发送年份,时间位置,出现时间秒,弹幕内容,用户ID,弹幕颜色,颜色代码,弹幕模式,字体大小,弹幕长度
2025/8/4,21:28:56,2025,8:34,514.63,bgm配的好棒,83a9b305...,白色,#FFFFFF,滚动弹幕,正常,7
2025/8/4,1:51:26,2025,7:05,425.29,我竟然不爱你了，我怎么会不爱你了,a9d4948...,白色,#FFFFFF,滚动弹幕,正常,16
2025/7/31,9:13:18,2025,6:29,389.87,bgm是什么,b0058fdf...,白色,#FFFFFF,滚动弹幕,正常,6
2025/7/29,13:20:01,2025,3:17,197.42,哈哈哈,db6c4136...,白色,#FFFFFF,滚动弹幕,正常,3
2025/7/22,17:01:38,2025,3:19,199.29,也是个人物,2a4c69ea...,白色,#FFFFFF,滚动弹幕,正常,5
2025/7/22,17:01:09,2025,2:50,170.65,也是个人物,2a4c69ea...,白色,#FFFFFF,滚动弹幕,正常,5
2025/7/21,12:57:39,2025,2:27,147.82,也不是真爱纯元吧？他是真爱他自己,9a7da3df...,白色,#FFFFFF,滚动弹幕,正常,16
2025/7/12,20:17:50,2025,7:43,463.26,这段太痛了,fdd24ede...,白色,#FFFFFF,滚动弹幕,正常,5
2025/7/9,20:22:05,2025,8:38,518.51,up说的是真好！,a0f859d4...,亮黄色,#FEF102,顶部弹幕,正常,8
2025/7/4,23:32:52,2025,0:13,13.6,文案是真的好,c3aebe7a...,白色,#FFFFFF,滚动弹幕,正常,6
2025/7/3,21:26:38,2025,6:48,408.38,这个视频看了近100遍,820c6fa4...,白色,#FFFFFF,滚动弹幕,正常,11
2025/7/2,0:10:24,2025,7:23,443.18,哇塞，这个分析太好磕了,ecc59b52...,白色,#FFFFFF,滚动弹幕,正常,11
2025/7/1,3:11:15,2025,8:36,516.9,BGM恰到好处 求曲名,7b0c373b...,白色,#FFFFFF,滚动弹幕,正常,11
2025/6/25,18:43:03,2025,7:02,422.23,原来如此,3f5b15ae...,白色,#FFFFFF,滚动弹幕,正常,4
2025/6/21,22:47:51,2025,6:12,372.98,爱过但没相爱过,40f7072a...,白色,#FFFFFF,滚动弹幕,正常,7
2025/6/21,22:25:14,2025,7:04,424.59,哇！！！！姐姐你解释的好好啊！！！！,de1ed214...,白色,#FFFFFF,滚动弹幕,正常,18
2025/6/21,15:56:26,2025,1:09,69.03,有么有一种可能，甄母与纯元相似度接近100%？,6a1e1601...,白色,#FFFFFF,滚动弹幕,正常,23
2025/6/21,15:54:41,2025,0:19,19.33,魂环衣上身能不气嘛,6a1e1601...,白色,#FFFFFF,滚动弹幕,正常,9
2025/6/21,14:34:02,2025,6:48,408.81,5染白头发的吗。,fe19ab7c...,白色,#FFFFFF,滚动弹幕,正常,8
2025/6/20,22:22:56,2025,7:57,477.01,看哭了,ff3e9d49...,白色,#FFFFFF,滚动弹幕,正常,3
2025/6/20,18:04:46,2025,7:41,461.36,前面的，bgm不是很应景吗？你就听出个燃？那你真是不适合看,38707002...,白色,#FFFFFF,滚动弹幕,正常,29
2025/6/20,14:31:56,2025,0:21,21.6,小四嬛,51fca211...,白色,#FFFFFF,滚动弹幕,正常,3
2025/6/20,3:08:17,2025,8:26,506.16,说得真好,24872db3...,白色,#FFFFFF,滚动弹幕,正常,4
2025/6/20,1:12:48,2025,7:06,426.6,都是封建制度害的,de0124a0...,白色,#FFFFFF,滚动弹幕,正常,8
2025/6/19,13:31:42,2025,5:50,350.02,眼睛像蒋勤勤,4f82cd82...,白色,#FFFFFF,滚动弹幕,正常,6
2025/6/19,12:30:06,2025,8:32,512.62,喜欢bgm,b722040c...,白色,#FFFFFF,滚动弹幕,正常,5
2025/6/19,12:27:54,2025,8:53,533.89,尼玛我都感动了,b722040c...,白色,#FFFFFF,滚动弹幕,正常,7
2025/6/19,12:20:23,2025,2:39,159.23,这么看老登就更可恶了,7c24f8f7...,白色,#FFFFFF,滚动弹幕,正常,10
2025/6/14,0:39:16,2025,7:35,455.14,该死的老登,e9c0b242...,白色,#FFFFFF,滚动弹幕,正常,5
2025/5/27,14:09:22,2025,0:02,2.42,怎么只剩这一个了啊啊啊,362fb175...,白色,#FFFFFF,滚动弹幕,正常,11
2025/5/4,19:05:32,2025,0:50,50.52,真爱的那么厉害就不可能会有替身了，说白了纯元也是大橘的玩物,76548979...,白色,#FFFFFF,滚动弹幕,正常,29
2025/4/20,11:39:44,2025,1:24,84.49,玉娆演员也像蒋勤勤的，就甄嬛母亲不大像,e2c89cb3...,白色,#FFFFFF,滚动弹幕,正常,19
2025/4/2,23:33:46,2025,8:30,510.11,必须投币了,c3aebe7a...,白色,#FFFFFF,滚动弹幕,正常,5
2025/3/17,14:21:03,2025,0:02,2.33,笑死了这个开头,aa3f9daa...,白色,#FFFFFF,滚动弹幕,正常,7
2025/3/2,20:04:45,2025,9:20,560.41,文案写得真好！,c3aebe7a...,白色,#FFFFFF,滚动弹幕,正常,7
2025/2/18,22:11:45,2025,5:33,333.49,甄嬛应该跟三阿哥差不多，三阿哥应该是在纯原去世之后才生的，所以纯原没有的时候甄嬛还没出生呢，何尝不是一种前世今生呢,c3aebe7a...,白色,#FFFFFF,滚动弹幕,正常,57
2025/1/26,11:12:48,2025,7:03,423.46,這個時期甄嬛有點飄了 頻繁干預朝政 前面有好幾次皇帝都有不爽了,c6058424...,白色,#FFFFFF,滚动弹幕,正常,31
2025/1/22,3:03:52,2025,6:50,410.95,欢乐谷效应,dbdbd531...,白色,#FFFFFF,滚动弹幕,正常,5
2025/1/22,2:59:39,2025,3:42,222.16,封胤禛为橘答应,dbdbd531...,白色,#FFFFFF,滚动弹幕,正常,7
2025/1/18,18:11:29,2025,6:20,380.12,BGM配的刚刚好,24d686c1...,白色,#FFFFFF,滚动弹幕,正常,8
2024/12/16,23:47:16,2024,6:48,408.25,文案好好啊我哭了我哭了,1c7f5fb5...,白色,#FFFFFF,滚动弹幕,正常,11
2024/12/16,23:45:53,2024,5:36,336.83,真的哭了,1c7f5fb5...,白色,#FFFFFF,滚动弹幕,正常,4
2024/12/13,16:30:26,2024,0:07,7.74,眉嬛唯一官配,2f9d3410...,深红色,#E70012,顶部弹幕,正常,6
2024/12/13,16:30:01,2024,0:07,7.17,鸟嬛仙品,2f9d3410...,白色,#FFFFFF,滚动弹幕,正常,4
2024/12/13,16:28:37,2024,0:04,4.61,小妈文学我是真磕...,2f9d3410...,白色,#FFFFFF,滚动弹幕,正常,11
2024/12/5,20:22:31,2024,7:33,453.79,感觉bgm太大声了点,a60250ba...,白色,#FFFFFF,滚动弹幕,正常,10
2024/11/20,11:24:42,2024,8:32,512.95,爆哭！,784c5bbb...,深红色,#E70012,滚动弹幕,正常,3
2024/11/19,18:12:17,2024,6:59,419.97,醍醐灌顶哇,f7ec7e03...,白色,#FFFFFF,滚动弹幕,正常,5
2024/11/12,11:09:51,2024,7:26,446,、】/8574、,8354cd30...,白色,#FFFFFF,滚动弹幕,正常,8
2024/10/26,0:37:10,2024,5:09,309.86,挖槽 从来没想过这一层,2b02821b...,白色,#FFFFFF,滚动弹幕,正常,11
2024/10/25,1:44:29,2024,6:17,377.66,突然就燃起来了,c55f8d65...,白色,#FFFFFF,滚动弹幕,正常,7
2024/10/15,13:27:28,2024,2:56,176.52,五年生死一茫茫,ea7552a8...,亮黄色,#FEF102,滚动弹幕,正常,7
2024/10/15,13:22:13,2024,7:33,453.82,听哭了T﹏T,c4bf3cb1...,白色,#FFFFFF,滚动弹幕,正常,6
2024/10/12,0:37:43,2024,6:48,408.83,文字好动人啊,e68ea9ca...,白色,#FFFFFF,滚动弹幕,正常,6
2024/10/7,9:41:50,2024,8:53,533.78,想哭。。,e61d90e8...,白色,#FFFFFF,滚动弹幕,正常,4
2024/10/7,9:38:47,2024,7:30,450.91,大橘也是可怜人啊，在某种程度上,e61d90e8...,白色,#FFFFFF,滚动弹幕,正常,15
2024/10/5,21:47:20,2024,6:39,399.32,纯元死在了大橘最爱她的时期，活人永远无法超越死去的人,721e8003...,白色,#FFFFFF,滚动弹幕,正常,26
2024/10/3,13:15:59,2024,8:25,505.6,对,f67b4291...,白色,#FFFFFF,滚动弹幕,正常,1
2024/10/3,13:14:31,2024,7:03,423.58,薛绍之死,f67b4291...,白色,#FFFFFF,滚动弹幕,正常,4
2024/10/3,13:13:59,2024,7:01,421.45,背叛,f67b4291...,白色,#FFFFFF,滚动弹幕,正常,2
2024/10/3,12:54:38,2024,4:47,287.15,不喜欢女主,f67b4291...,白色,#FFFFFF,滚动弹幕,正常,5
2024/10/3,12:53:05,2024,3:20,200.13,哈哈,f67b4291...,白色,#FFFFFF,滚动弹幕,正常,2
2024/10/3,12:50:55,2024,1:13,73.72,步步惊心后传,f67b4291...,白色,#FFFFFF,滚动弹幕,正常,6
2024/10/3,12:47:47,2024,0:11,11.66,不嗑女主CP,f67b4291...,白色,#FFFFFF,滚动弹幕,正常,6
2024/9/27,12:23:16,2024,5:19,319.78,太会说了up主，看的眼睛都尿尿了,578e1c80...,白色,#FFFFFF,滚动弹幕,正常,16
2024/9/20,15:56:07,2024,9:14,554.79,重不重要，都不要了,82f06dba...,白色,#FFFFFF,滚动弹幕,正常,9
2024/9/19,15:13:45,2024,6:21,381.12,up的文采真的很好,6e8c4407...,白色,#FFFFFF,顶部弹幕,正常,9
2024/9/19,1:22:30,2024,7:36,456.41,Bgm在燃什么,1c7f5fb5...,白色,#FFFFFF,滚动弹幕,正常,7
2024/9/10,16:31:32,2024,8:31,511.52,文案牛逼,bfc7b5df...,白色,#FFFFFF,滚动弹幕,正常,4
2024/9/8,12:03:53,2024,5:16,316.61,好乱的bgm,ac52151f...,白色,#FFFFFF,滚动弹幕,正常,6
2024/9/6,14:27:33,2024,6:44,404.08,是这样的！！,73fda1be...,白色,#FFFFFF,滚动弹幕,正常,6
2024/9/6,14:25:47,2024,5:16,316.64,四环是古希腊掌管意难平的神,73fda1be...,白色,#FFFFFF,滚动弹幕,正常,13
2024/9/6,14:25:25,2024,5:10,310.5,哎四环真的太好磕了 难受,73fda1be...,白色,#FFFFFF,滚动弹幕,正常,12
2024/9/6,14:22:42,2024,2:55,175.19,太好磕了,73fda1be...,白色,#FFFFFF,滚动弹幕,正常,4
2024/9/5,20:48:06,2024,6:12,372.07,太牛逼的解读了！！！,f10207be...,白色,#FFFFFF,滚动弹幕,正常,10
2024/9/5,16:41:01,2024,2:07,127.92,当年对纯元一见钟情 不顾她已有婚约 和太后翻脸都硬要把人抢过来 害死纯元了,eb8f5600...,白色,#FFFFFF,滚动弹幕,正常,37
2024/9/5,16:37:03,2024,1:07,67.62,该留白的地方当然是一个镜头都不能有啊 像如懿传就是该留白的全铺满 不该留白的全省略,eb8f5600...,白色,#FFFFFF,滚动弹幕,正常,41
2024/9/5,16:35:40,2024,1:05,65.69,因为已经是自己宫里有名分的嫔妃了 迟早有一天能见 不着急,eb8f5600...,白色,#FFFFFF,滚动弹幕,正常,28
2024/9/5,12:49:10,2024,6:30,390.91,会不会曾经纯元也不爱他，他爱的就是种别人不爱他的感觉,52322f9c...,白色,#FFFFFF,滚动弹幕,正常,26
2024/9/5,5:18:28,2024,3:47,227.86,其实从一开始胖橘就是甄嬛的退而求其次，就是甄嬛的不得不选。也就是甄嬛没得选，人家要是有的选肯定不选胖橘呀。,b4842781...,白色,#FFFFFF,滚动弹幕,正常,53
2024/9/4,20:48:01,2024,9:19,559.12,爱意东升西落 我们就此别过,a0678782...,白色,#FFFFFF,滚动弹幕,正常,13
2024/9/4,3:05:31,2024,1:34,94.27,逆风如解意，大橘被摧残doge,57b8cce4...,其他颜色,#E2027F,滚动弹幕,正常,15
2024/9/1,8:43:44,2024,6:58,418.18,这up主太会洗了,19efb629...,白色,#FFFFFF,滚动弹幕,正常,8
2024/9/1,1:29:29,2024,0:09,9.82,眉嬛才是仙品,e9ac4c1...,白色,#FFFFFF,滚动弹幕,正常,6
2024/8/30,18:46:20,2024,0:33,33.3,安陵容的怎么找不到了,1cf6fddf...,白色,#FFFFFF,滚动弹幕,正常,10
2024/8/30,14:00:28,2024,0:37,37.3,终于回来了这个视频，果嬛的什么时候可以再上架哦,df591df0...,白色,#FFFFFF,滚动弹幕,正常,23
2024/8/29,22:13:34,2024,8:23,503.94,错位了啊,6741390c...,白色,#FFFFFF,滚动弹幕,正常,4
2024/8/29,18:41:36,2024,8:30,510.25,姐 你也太会写了,6f668395...,白色,#FFFFFF,滚动弹幕,正常,8
2024/8/29,18:39:07,2024,6:36,396.75,bgm恰到好处了,6f668395...,白色,#FFFFFF,滚动弹幕,正常,8
2024/8/29,7:01:31,2024,8:38,518.18,說太好了,7c11609...,白色,#FFFFFF,滚动弹幕,正常,4
2024/8/28,22:34:20,2024,7:07,427.02,所以坐在龙椅上吃着山珍海味生自己的气，让别人的生命和血肉为自己的生气买单，笑死我了虚伪的男人,2d1edc2...,白色,#FFFFFF,滚动弹幕,正常,46
2024/8/28,21:41:56,2024,5:41,341.19,蒋勤勤,f28981af...,白色,#FFFFFF,滚动弹幕,正常,3
2024/8/27,22:04:45,2024,6:58,418.85,bgm太大声了影响效果,54219897...,白色,#FFFFFF,滚动弹幕,正常,11
2024/8/27,19:38:39,2024,6:30,390.54,这个轮廓确实好像蒋勤勤,1fa874df...,白色,#FFFFFF,滚动弹幕,正常,11
2024/8/27,17:44:21,2024,2:20,140.06,超绝纯元,c01fd303...,白色,#FFFFFF,滚动弹幕,正常,4
2024/8/27,14:33:22,2024,9:09,549.31,为什么要被原谅的是甄嬛啊,d64c79d7...,白色,#FFFFFF,滚动弹幕,正常,12
2024/8/26,19:33:44,2024,3:15,195.07,嬛嬛绝世荣光,19a2145...,白色,#FFFFFF,滚动弹幕,正常,6
2024/8/26,17:36:09,2024,0:03,3.12,甄寰,f52f583...,白色,#FFFFFF,滚动弹幕,正常,2
2024/8/25,17:52:31,2024,0:11,11.24,等等，眉嬛不是官配吗？,82028e25...,深红色,#E70012,顶部弹幕,正常,11
2024/8/25,7:52:55,2024,8:06,486.85,呜呜呜嬛嬛,784d69b9...,白色,#FFFFFF,滚动弹幕,正常,5
2024/8/25,3:42:30,2024,0:00,0.46,因为他有病,359ecb9...,白色,#FFFFFF,滚动弹幕,正常,5
2024/8/25,1:44:06,2024,6:50,410.41,文笔好绝！,2564cccb...,白色,#FFFFFF,滚动弹幕,正常,5
2024/8/24,11:57:20,2024,0:57,57.69,第一个是沈眉庄吧,84067e84...,白色,#FFFFFF,滚动弹幕,正常,8
2024/8/24,11:35:53,2024,0:01,1.36,一键三连,6c59fdee...,白色,#FFFFFF,滚动弹幕,正常,4
2024/8/24,10:54:16,2024,7:51,471.65,不是看过电视剧，我就信了，伤害比爱多了那么多，我还磕个der,1090daca...,白色,#FFFFFF,滚动弹幕,正常,30
2024/8/24,2:24:17,2024,2:17,137.53,更年轻是真的，更貌美在开玩笑吗？,968e4990...,白色,#FFFFFF,滚动弹幕,正常,16
2024/8/23,23:08:59,2024,9:19,559.8,四郎，我们回不去了。,98ce6f1e...,白色,#FFFFFF,滚动弹幕,正常,10
2024/8/23,22:16:38,2024,1:03,63.46,孙俪好像就是有小蒋勤勤的称号,51f8d569...,白色,#FFFFFF,滚动弹幕,正常,14
2024/8/23,20:59:53,2024,0:05,5.58,眉嬛没有？我们青梅青梅挚友姐妹居然没有？,72db47c3...,白色,#FFFFFF,滚动弹幕,正常,20
2024/8/23,20:45:11,2024,2:28,148.39,红烛白衣，再娶亡妻,bfbe8f63...,白色,#FFFFFF,滚动弹幕,正常,9
2024/8/23,8:02:09,2024,4:58,298.12,这该死的宿命感啊,edbdc941...,白色,#FFFFFF,滚动弹幕,正常,8
2024/8/21,16:49:02,2024,2:42,162.23,不不不  他爱的只是自己,7c944cc1...,白色,#FFFFFF,滚动弹幕,正常,12
2024/8/21,10:11:15,2024,0:05,5.74,鸟嬛szd,33091f1...,白色,#FFFFFF,顶部弹幕,正常,5
2024/8/20,15:11:34,2024,6:30,390.22,点了,154585bc...,白色,#FFFFFF,滚动弹幕,正常,2
2024/8/20,12:45:58,2024,0:03,3.83,官配cp眉嬛！,9854199b...,其他颜色,#E2027F,滚动弹幕,正常,7
2024/8/19,22:01:04,2024,9:22,562.67,文案太牛了,6b795360...,白色,#FFFFFF,滚动弹幕,正常,5
2024/8/19,16:00:07,2024,2:56,176.86,五年生死一茫茫,c6cf5dc0...,白色,#FFFFFF,滚动弹幕,正常,7
2024/8/18,21:47:06,2024,6:53,413.28,这里感情的变化太细腻了,df2dd518...,白色,#FFFFFF,滚动弹幕,正常,11
2024/8/18,2:45:16,2024,1:45,105.75,3,93b996dc...,白色,#FFFFFF,滚动弹幕,正常,1
2024/8/18,0:08:06,2024,6:43,403.69,bgm谁（伴奏）,9badb6a4...,白色,#FFFFFF,顶部弹幕,正常,8
2024/8/16,15:11:52,2024,8:12,492.66,太痛了 不如自己一个人过,79456093...,白色,#FFFFFF,滚动弹幕,正常,12
2024/8/16,15:10:46,2024,7:07,427.17,只是想念与悔恨,79456093...,白色,#FFFFFF,滚动弹幕,正常,7
2024/8/16,12:40:09,2024,1:24,84.56,初恋很难忘,a71a2aad...,白色,#FFFFFF,滚动弹幕,正常,5
2024/8/16,12:05:24,2024,4:55,295.13,就是喜欢的是人本人 关称呼什么事,86825594...,白色,#FFFFFF,滚动弹幕,正常,16
2024/8/16,2:46:02,2024,1:42,102.88,这里不是温情消失，余氏冒领骗他绝对会生气啊,d6eed7fc...,白色,#FFFFFF,滚动弹幕,正常,21
2024/8/15,22:41:52,2024,1:19,79.51,智性恋石锤,5fe331e3...,白色,#FFFFFF,滚动弹幕,正常,5
2024/8/15,21:12:21,2024,6:23,383.94,果子一直在帮嬛嬛,49d01096...,白色,#FFFFFF,滚动弹幕,正常,8
2024/8/15,20:20:35,2024,0:05,5.56,文案牛逼,27e9c6c8...,白色,#FFFFFF,滚动弹幕,正常,4
2024/8/15,20:05:43,2024,8:02,482.93,我靠 心痛,aee4f53e...,白色,#FFFFFF,滚动弹幕,正常,5
2024/8/15,19:42:10,2024,3:31,211.07,啊啊啊我好想要这个狗狗敲腿的表情包,d836512...,白色,#FFFFFF,滚动弹幕,正常,17
2024/8/15,19:09:29,2024,5:55,355.97,咋吧嘴,a87a99a8...,白色,#FFFFFF,滚动弹幕,正常,3
2024/8/15,18:27:22,2024,1:17,77.36,蒋勤勤和孙俪像，但甄母和玉娆那里就说不通了,3e1a4383...,白色,#FFFFFF,滚动弹幕,正常,21
2024/8/15,17:50:45,2024,8:29,509.09,这句话求求讲解过的,19fe9496...,白色,#FFFFFF,滚动弹幕,正常,9
2024/8/15,16:59:53,2024,7:25,445.53,up文案太牛了,4980b84...,白色,#FFFFFF,滚动弹幕,正常,7
2024/8/15,16:06:44,2024,0:51,51.38,这个我看过了，是旧的重传吧，但是还是爱看,e581ef13...,白色,#FFFFFF,滚动弹幕,正常,20
2024/8/15,15:36:59,2024,9:24,564,他们爱过 却没有相爱过,e9c0d887...,白色,#FFFFFF,底部弹幕,正常,11
2024/8/15,10:32:13,2024,6:59,419.67,皇上梦回少年，又瞬间老去，如何能不恼羞成怒啊！？,53ed0bef...,白色,#FFFFFF,滚动弹幕,正常,24
2024/8/15,10:31:50,2024,0:01,1.9,皇上梦回少年，又瞬间老去，如何能不恼羞成怒啊！？,53ed0bef...,白色,#FFFFFF,滚动弹幕,正常,24
2024/8/15,9:43:59,2024,6:59,419.15,天哪,b694fc1e...,白色,#FFFFFF,滚动弹幕,正常,2
2024/8/14,21:28:47,2024,7:31,451.82,对自己塌房了？,99769533...,白色,#FFFFFF,滚动弹幕,正常,7
2024/8/14,21:04:26,2024,7:57,477.38,把人当狗玩,854f3c1d...,白色,#FFFFFF,滚动弹幕,正常,5
2024/8/14,20:17:51,2024,7:11,431.02,这里他对甄嬛太狠了,55f9d50...,白色,#FFFFFF,滚动弹幕,正常,9
2024/8/14,18:23:03,2024,0:30,30.84,奶奶你关注的up更新了,a2234d25...,白色,#FFFFFF,滚动弹幕,正常,11
2024/8/14,15:26:35,2024,1:11,71.96,因为完全的死人才是完美的。,340f49b5...,白色,#FFFFFF,滚动弹幕,正常,13
2024/8/14,13:25:44,2024,0:04,4.35,为什么没有眉嬛!,681f79f6...,白色,#FFFFFF,顶部弹幕,正常,8
2024/8/14,0:38:01,2024,0:09,9.63,鸟嬛仙品,5be0c38a...,白色,#FFFFFF,滚动弹幕,正常,4
2024/8/13,22:22:51,2024,3:30,210.05,这就离谱了吧,d0491b89...,白色,#FFFFFF,滚动弹幕,正常,6
2024/8/13,21:53:57,2024,0:08,8.22,这不是发过吗,458b1e7e...,白色,#FFFFFF,滚动弹幕,正常,6
2024/8/13,19:56:13,2024,3:05,185.22,不做饭就能当仙女？这么爽？,2e86b143...,白色,#FFFFFF,滚动弹幕,正常,13
2024/8/13,16:29:47,2024,1:43,103.66,赐自尽不是理所应当的吗，怎么就狠了,42c2d49a...,白色,#FFFFFF,滚动弹幕,正常,17
2024/8/13,14:47:21,2024,6:48,408.34,更气自己那确实更说得通了,adaa687d...,白色,#FFFFFF,滚动弹幕,正常,12
2024/8/13,14:15:53,2024,0:27,27.33,哎我记错了吗？这个不是原来发过吗？,b2b17694...,白色,#FFFFFF,滚动弹幕,正常,17
2024/8/13,13:43:55,2024,2:16,136.93,妈呀陈老师真有劲,f99a4637...,白色,#FFFFFF,滚动弹幕,正常,8
2024/8/13,13:13:02,2024,8:34,514.42,文案太好了,207de4f1...,白色,#FFFFFF,滚动弹幕,正常,5
2024/8/13,13:11:03,2024,0:06,6.08,十婚都轮不到温大人,493e38f2...,白色,#FFFFFF,滚动弹幕,正常,9
2024/8/13,12:53:22,2024,5:51,351.04,皇帝这个时候跟安小鸟好上了 不就是变心了吗   （当然这是他的自由）甄嬛不开心很正常  她没了孩子伤心的要死  男的跟没事人一样,f2eaa3a5...,白色,#FFFFFF,滚动弹幕,正常,64
2024/8/13,10:27:36,2024,1:11,71.03,纯元是一个符号,95db4941...,其他颜色,#009843,滚动弹幕,正常,7
2024/8/13,7:15:05,2024,6:32,392.23,bgm《谁》,ccbe409a...,白色,#FFFFFF,滚动弹幕,正常,6
2024/8/13,3:43:26,2024,0:58,58,夏冬春,620bd81...,白色,#FFFFFF,滚动弹幕,正常,3
2024/8/13,1:19:18,2024,0:58,58.86,眉姐姐。是第1个被华妃打的出头鸟吧。正经来说,f442e51d...,白色,#FFFFFF,滚动弹幕,正常,22
2024/8/12,22:17:18,2024,3:56,236.25,那是曹琴默,644d3e15...,白色,#FFFFFF,滚动弹幕,正常,5
2024/8/12,22:09:11,2024,0:09,9.6,十婚都轮不上温太医,a9d4948...,白色,#FFFFFF,滚动弹幕,正常,9
2024/8/12,21:44:25,2024,8:06,486.46,回前面是《谁》,9cbe636...,白色,#FFFFFF,滚动弹幕,正常,7
2024/8/12,20:56:14,2024,7:17,437.3,这个bgm跟文案，我差点就陷进去了，狠狠共情了,7d13e4ab...,白色,#FFFFFF,滚动弹幕,正常,23
2024/8/12,20:55:47,2024,8:32,512.09,这里把果子也吓死了,2c780588...,白色,#FFFFFF,滚动弹幕,正常,9
2024/8/12,19:32:29,2024,0:31,31.21,还是大橘贱,23b70e2e...,白色,#FFFFFF,滚动弹幕,正常,5
2024/8/12,18:33:00,2024,0:58,58.32,夏冬春,916c251f...,白色,#FFFFFF,滚动弹幕,正常,3
2024/8/12,15:54:13,2024,9:17,557.93,看哭了,466991e2...,白色,#FFFFFF,滚动弹幕,正常,3
2024/8/12,15:53:21,2024,8:29,509.07,文笔太好了,466991e2...,白色,#FFFFFF,滚动弹幕,正常,5
2024/8/12,13:12:28,2024,0:03,3.73,宝藏啊！,8d33755c...,白色,#FFFFFF,顶部弹幕,正常,4
2024/8/12,12:35:08,2024,0:42,42.06,他俩结婚的时候我滴天，红帐白衣，再取亡妻,c8a2e8ff...,白色,#FFFFFF,滚动弹幕,正常,20
2024/8/12,12:33:51,2024,0:07,7.1,鸟嬛真的是仙品！宿敌就是妻子！,c8a2e8ff...,白色,#FFFFFF,滚动弹幕,正常,15
2024/8/12,11:48:01,2024,4:53,293.8,弹幕的你们都不好好看剧啊！,2a8557ef...,白色,#FFFFFF,滚动弹幕,正常,13
2024/8/12,11:14:30,2024,6:39,399.39,你把我当做谁,e9f0ed42...,白色,#FFFFFF,滚动弹幕,正常,6
2024/8/12,11:06:05,2024,7:04,424.55,牛,fbaa6caf...,白色,#FFFFFF,滚动弹幕,正常,1
2024/8/12,9:07:39,2024,0:11,11.15,鸟嬛,466991e2...,白色,#FFFFFF,滚动弹幕,正常,2
2024/8/12,3:51:22,2024,2:47,167.3,因为你除了甄嬛意外没怎么看过孙俪的其他作品了吧，其他作品里也和甄嬛一样好看,f200e56b...,白色,#FFFFFF,滚动弹幕,正常,37
2024/8/12,1:31:47,2024,7:05,425.55,呜呜呜呜,88353a2b...,白色,#FFFFFF,滚动弹幕,正常,4
2024/8/12,1:16:04,2024,6:10,370.8,bum好评,e51edee5...,白色,#FFFFFF,滚动弹幕,正常,5
2024/8/12,0:19:57,2024,0:06,6.73,啊啊啊啊回来了！！！,129ecbc6...,白色,#FFFFFF,滚动弹幕,正常,10
2024/8/11,23:39:09,2024,0:12,12.42,今夕是何年！！,506ee4d2...,白色,#FFFFFF,滚动弹幕,正常,7
2024/8/11,23:24:56,2024,7:19,439.91,BGM是《谁》吗,951ae607...,白色,#FFFFFF,滚动弹幕,正常,8
2024/8/11,22:30:46,2024,7:33,453.81,凭什么啊,aefb3ae2...,白色,#FFFFFF,滚动弹幕,正常,4
2024/8/11,22:23:40,2024,0:43,43.91,押韵啊,aefb3ae2...,白色,#FFFFFF,滚动弹幕,正常,3
2024/8/11,21:38:45,2024,7:06,426.48,太会说了,de4098bb...,白色,#FFFFFF,滚动弹幕,正常,4
2024/8/11,21:36:31,2024,5:10,310.4,还真是,efd324e...,白色,#FFFFFF,滚动弹幕,正常,3
2024/8/11,21:22:56,2024,1:39,99.61,都不是善类，别为十七争辩了,466991e2...,白色,#FFFFFF,滚动弹幕,正常,13
2024/8/11,21:22:27,2024,1:29,89.58,大橘很君子,466991e2...,白色,#FFFFFF,滚动弹幕,正常,5
2024/8/11,21:21:52,2024,1:06,66.35,回魂咒之所以是禁忌，正是道心破碎的反噬难以承受,466991e2...,白色,#FFFFFF,滚动弹幕,正常,23
2024/8/11,20:36:15,2024,0:11,11.74,我的青春回来了,73d99ab1...,白色,#FFFFFF,滚动弹幕,正常,7
2024/8/11,20:03:47,2024,7:52,472.33,皇后眼光太毒了,8be8ba4e...,白色,#FFFFFF,滚动弹幕,正常,7
2024/8/11,18:37:00,2024,8:54,534.94,可是他失去了,af2d35b...,白色,#FFFFFF,滚动弹幕,正常,6
2024/8/11,18:31:22,2024,3:25,205.1,果娇你几？,af2d35b...,白色,#FFFFFF,滚动弹幕,正常,5
2024/8/11,17:42:47,2024,0:09,9.11,求加更,844c9dfa...,白色,#FFFFFF,滚动弹幕,正常,3
2024/8/11,17:17:58,2024,1:35,95.65,但四大爷不也是在宜修怀孕的时候爱上纯元的 ,1c3193c0...,白色,#FFFFFF,滚动弹幕,正常,21
2024/8/11,17:15:57,2024,1:23,83.21,他不是君子 他只是想起纯元了 ,1c3193c0...,白色,#FFFFFF,滚动弹幕,正常,15
2024/8/11,17:11:54,2024,8:24,504.88,这句话简直能裱起来,57137235...,白色,#FFFFFF,滚动弹幕,正常,9
2024/8/11,17:11:18,2024,8:08,488.8,廖俊涛的谁,57137235...,白色,#FFFFFF,滚动弹幕,正常,5
2024/8/11,15:56:30,2024,0:05,5.1,鸟嬛加油,8104c5bb...,白色,#FFFFFF,滚动弹幕,正常,4
2024/8/11,13:26:48,2024,8:34,514.49,是相爱过的，可是大橘不明白自己,936a78af...,白色,#FFFFFF,滚动弹幕,正常,15
